cod_ibge,uf,qnt_produzida
3554102,SP,73889.6583
3554300,SP,5388.219425
3554508,SP,9891.10799
3554805,SP,11107.63182
3554904,SP,1348.72464
3555000,SP,15112.118725
3555109,SP,3609.0360499999997
3555406,SP,21377.607985
3555604,SP,2347.1401650000003
3556008,SP,3216.348975
3556206,SP,30670.818235
3556305,SP,6253.97351
3556404,SP,9988.30092
3556453,SP,12509.559224999999
3556503,SP,28621.014735
3556602,SP,2488.3232599999997
3556701,SP,18774.35754
3556800,SP,4406.616894999999
3557006,SP,28666.84742
3557105,SP,22134.65339
3557303,SP,2650.234705
4100400,PR,17838.115750000004
4101002,PR,2859.7987250000006
4101101,PR,2912.2464875
4101408,PR,20191.360175000005
4101507,PR,18591.042312500005
4101606,PR,4184.068
4101804,PR,21819.738325000002
4101903,PR,2173.1297000000004
4102109,PR,3864.3864000000003
4102307,PR,1944.8276750000002
4102406,PR,4563.2491625
4102802,PR,2262.4525000000003
4103107,PR,1955.1115500000003
4103453,PR,2759.4574875000003
4103602,PR,3756.4057125000004
4103701,PR,15885.060975000004
4103800,PR,1170.4518875
4104006,PR,6474.727700000001
4104204,PR,19932.794175000003
4104253,PR,4429.5587875
4104303,PR,14118.585075000003
4104659,PR,3558.9553125000007
4104808,PR,49373.32461250001
4104907,PR,10596.064062500001
4105508,PR,12484.624250000003
4105706,PR,2401.1379
4105805,PR,36621.907262500004
4105904,PR,3565.7132875000007
4106209,PR,2803.3843250000004
4106407,PR,7028.294000000001
4106605,PR,3079.5798250000007
4106704,PR,650.8223750000001
4106902,PR,288495.89597500005
4107207,PR,6085.703400000001
4107603,PR,2553.1923375000006
4107652,PR,15242.171875000002
4107900,PR,1017.5159750000003
4108304,PR,37899.16453750001
4108403,PR,13708.111550000003
4108601,PR,4221.383775
4108809,PR,4921.128012500001
4109401,PR,26995.906437500005
4109807,PR,8181.263300000001
4110003,PR,657.4334375000001
4110706,PR,9026.157087500002
4111100,PR,897.6353750000001
4111258,PR,4332.890362500001
4111506,PR,4684.451975000001
4111803,PR,5768.960050000001
4111902,PR,2036.3541625000003
4112009,PR,5170.144700000001
4112108,PR,3126.4449125000006
4112702,PR,1863.8788875000002
4113205,PR,7147.440037500001
4113502,PR,3436.724112500001
4113700,PR,85337.06387500002
4114104,PR,3433.785862500001
4114203,PR,5087.286050000001
4114302,PR,4076.8218750000005
4114609,PR,7937.829287500002
4114708,PR,821.6816125000001
4114807,PR,5303.981987500001
4115200,PR,64123.19270000001
4115705,PR,5245.510812500001
4115804,PR,6896.072750000001
4116901,PR,4122.658575
4117107,PR,1937.4820500000003
4117404,PR,502.8814875000001
4117453,PR,886.76385
4117503,PR,6207.200037500001
4117602,PR,7713.346987500001
4117909,PR,4758.3489625
4118105,PR,1716.6725625000001
4118204,PR,23120.795425000004
4118402,PR,13141.910775000002
4118501,PR,12455.094837500003
4118808,PR,2059.2725125000006
4119152,PR,19802.042050000004
4119509,PR,17167.019450000003
4119905,PR,52717.78767500001
4119954,PR,4191.266712500001
4120002,PR,1849.1876375000002
4120408,PR,792.5929375000001
4120804,PR,3563.0688625000007
4121901,PR,1890.6169625000005
4122206,PR,4794.489437500001
4122305,PR,5089.783562500001
4122404,PR,10014.290562500002
4124020,PR,1477.2051875000002
4124053,PR,3515.175387500001
4124103,PR,6831.871987500001
4125506,PR,49159.86075000001
4126256,PR,14527.883300000003
4126504,PR,2417.5921000000008
4126801,PR,2421.1180000000004
4127106,PR,11839.384550000002
4127205,PR,2542.1739000000002
4127700,PR,21243.6944125
4128005,PR,3057.1022125000004
4128104,PR,16662.228100000004
4128203,PR,8564.704925
4128500,PR,2843.9321750000004
4200309,SC,818.3026250000001
4200606,SC,976.380475
4201208,SC,1279.9017000000001
4201307,SC,6007.252125000001
4201406,SC,10209.3903625
4202008,SC,21923.311637500003
4202107,SC,4486.5608375
4202305,SC,10353.0707875
4202404,SC,53831.38442500001
4202453,SC,3068.8552125000006
4202701,SC,792.73985
4202800,SC,5038.217275
4202909,SC,20655.4567625
4203006,SC,11755.497512500002
4203204,SC,12807.684837500003
4203600,SC,5415.341662500001
4203808,SC,8015.252175000001
4203956,SC,3742.889762500001
4204202,SC,33435.37513750001
4204251,SC,2491.0483500000005
4204301,SC,11118.778737500003
4204350,SC,673.5938125000001
4204509,SC,2394.6737500000004
4204558,SC,1809.2274375000002
4204608,SC,32231.574112500006
4204806,SC,5881.935762500001
4205407,SC,75883.83215
4205456,SC,4057.8701625000003
4205704,SC,3536.1838750000006
4205902,SC,10566.681562500002
4206009,SC,2165.3433375000004
4206207,SC,1711.8244500000003
4206306,SC,3661.3533250000005
4206504,SC,6869.187762500002
4206652,SC,689.3134500000001
4206702,SC,3352.5432500000006
4207007,SC,8529.005187500003
4207106,SC,2134.7855375000004
4207304,SC,6715.517287500002
4207502,SC,10628.531725
4208203,SC,33292.8700125
4208302,SC,10184.415237500001
4208906,SC,27116.962337500005
4209003,SC,4507.86315
4209102,SC,88839.16405
4209300,SC,23088.474675000005
4209409,SC,6820.265900000001
4209904,SC,1835.9655125000002
4210035,SC,834.9037375000001
4210100,SC,8348.3028125
4210506,SC,3887.7454875000008
4211207,SC,2658.3816875000007
4211256,SC,423.69565000000006
4211306,SC,12595.396275000003
4211603,SC,2279.3474375000005
4211751,SC,2820.8669125000006
4211900,SC,26250.178587500002
4212254,SC,1361.7319625000002
4212304,SC,1122.7053250000001
4212502,SC,4998.257075000001
4212809,SC,3582.4613125000005
4212908,SC,3100.2944875000003
4213500,SC,3300.5362250000007
4213609,SC,5242.572562500001
4214805,SC,10714.475537500002
4215000,SC,6270.813150000001
4215505,SC,2498.10015
4215703,SC,3512.2371375000007
4215802,SC,12681.046262500002
4216206,SC,8043.606287500002
4216305,SC,5835.217587500001
4216602,SC,37272.43581250001
4217204,SC,6059.5529750000005
4217253,SC,888.2329750000001
4217402,SC,3320.9570625000006
4217600,SC,2082.6316
4218004,SC,5860.192712500001
4218202,SC,6714.341987500001
4218350,SC,587.9438250000001
4218707,SC,15740.645987500002
4219002,SC,3146.7188375000005
4219309,SC,7954.5773125000005
4219507,SC,7682.054625000001
4219705,SC,4297.778275000001
4300034,RS,731.7711625000001
4300406,RS,10650.127862500001
4300604,RS,31197.163200000003
4300877,RS,857.9690000000002
4301008,RS,3102.9389125000007
4301073,RS,435.74247500000007
4301107,RS,2086.3044125
4301305,RS,2671.6038125000005
4301602,RS,17852.513175000004
4302105,RS,18083.459625000003
4302402,RS,1828.7668000000003
4302709,RS,3079.7267375
4303004,RS,11981.0082
4303103,RS,19413.605400000004
4303509,RS,9797.006975000002
4303905,RS,10281.083662500001
4304358,RS,1426.0796375000002
4304408,RS,6751.657762500001
4304606,RS,51379.414800000006
4304630,RS,8081.509712500001
4304663,RS,3740.6860750000005
4304689,RS,1789.8349875000004
4304705,RS,9169.2498625
4304804,RS,4499.929875000001
4305108,RS,76940.42685
4305355,RS,6126.985812500001
4306106,RS,8750.2554125
4306205,RS,1830.0890125
4306403,RS,4928.473637500001
4306601,RS,5615.289575000001
4306767,RS,6242.312125000001
4306809,RS,3385.8923875000005
4306932,RS,1226.7193750000001
4307005,RS,15773.701300000002
4307559,RS,870.3096500000001
4307609,RS,7535.435950000001
4307708,RS,12245.450700000001
4307807,RS,5093.3094625
4307906,RS,10835.972175000003
4308078,RS,687.5505000000002
4308433,RS,350.9739625000001
4308508,RS,4653.453437500001
4308607,RS,5258.5860250000005
4308904,RS,2373.8121750000005
4309050,RS,1219.9614000000001
4309100,RS,5415.7824
4309209,RS,41952.92115000001
4309308,RS,14446.053037500002
4309407,RS,3848.9605875
4309605,RS,2856.8604750000004
4309654,RS,1012.8147750000002
4310108,RS,5546.534525000001
4310207,RS,12346.673412500002
4310330,RS,3484.9114125000006
4310538,RS,818.7433625000002
4310603,RS,5489.091737500001
4310801,RS,3682.802550000001
4311007,RS,3867.7653875000005
4311205,RS,2814.6965875000005
4311304,RS,4076.9687875000004
4311403,RS,12635.209562500002
4311627,RS,909.8291125000002
4311809,RS,6687.8977375
4312385,RS,369.3380250000001
4312401,RS,9719.2902625
4312476,RS,965.2151250000002
4312658,RS,2627.6769750000008
4313060,RS,3253.6711375000004
4313300,RS,4116.635162500001
4313375,RS,4478.186825000001
4313409,RS,36331.9019875
4313508,RS,6877.708687500001
4313706,RS,4843.264387500001
4313904,RS,6549.7999875000005
4314050,RS,8729.393837500002
4314100,RS,30279.106987500003
4314407,RS,50512.33722500001
4314423,RS,849.1542500000002
4314803,RS,5594.5749125
4314902,RS,219271.31362500004
4315149,RS,436.6239500000001
4315305,RS,3310.0855375000006
4315602,RS,31274.879912500004
4316402,RS,5760.439125000001
4316758,RS,992.3939375000001
4316808,RS,19432.2632875
4316907,RS,41893.42158750001
4317103,RS,11113.489887500002
4317202,RS,10854.189325000001
4317301,RS,4304.242425
4317400,RS,7242.492425
4317509,RS,11392.182900000002
4317806,RS,2029.3023625000003
4318002,RS,8780.6663
4318309,RS,9136.047637500002
4318408,RS,3609.4932125000005
4318481,RS,723.3971500000001
4318705,RS,35314.53292500001
4318903,RS,4866.329650000001
4319000,RS,3196.228350000001
4319505,RS,3843.3779125000005
4319901,RS,11828.513025000002
4320008,RS,20936.206550000006
4320107,RS,3676.3384000000005
4320404,RS,2655.296525
4320701,RS,2209.7109125000006
4320800,RS,4564.130637500001
4320909,RS,3668.8458625000007
4321105,RS,2550.8417375000004
4321204,RS,8482.727750000002
4321303,RS,3952.9746375000004
4321436,RS,1663.4902375000004
4321501,RS,5785.5611625
4321600,RS,7860.847137500001
4321709,RS,4252.823050000001
4321808,RS,3503.2754750000004
4322004,RS,4430.7340875
4322202,RS,3552.6380750000008
4322400,RS,18623.509975
4322509,RS,9830.79685
4322541,RS,888.2329750000001
4322608,RS,10632.4983625
4322707,RS,4014.3840625000003
4322806,RS,3939.1648625000007
4323002,RS,37804.99362500001
4323804,RS,2516.0234750000004
5000708,MS,4725.54404
5001003,MS,4921.38479
5001102,MS,8987.038760000001
5001904,MS,4405.484300000001
5002209,MS,4178.122515
5002704,MS,170847.92651500003
5002902,MS,4115.0804450000005
5002951,MS,4942.460985000001
5003207,MS,21014.458535
5003256,MS,4001.8658400000004
5003306,MS,6257.018705
5003702,MS,42523.55485
5003801,MS,3572.1352800000004
5004106,MS,1819.26731
5005004,MS,4919.333125
5005202,MS,4483.820600000001
5005400,MS,9128.79016
5005681,MS,3465.07567
5005707,MS,10535.113260000002
5006200,MS,10455.471355
5006309,MS,7908.422515
5006606,MS,17778.609800000002
5007406,MS,3734.9628750000006
5007695,MS,5159.004900000001
5007901,MS,11338.61988
5007935,MS,3759.76937
5008305,MS,23339.927555000002
5100201,MT,4976.033685
5100250,MT,9718.364075000001
5100300,MT,3676.9567100000004
5101258,MT,3185.3031700000006
5101308,MT,1753.054485
5101704,MT,6647.767630000001
5101803,MT,11508.348530000001
5102504,MT,17782.153585
5102637,MT,6885.574255
5103205,MT,6314.465325
5103403,MT,116313.36521
5104807,MT,5165.719440000001
5105150,MT,7682.552850000001
5105259,MT,12994.686565000002
5105622,MT,5247.5995250000005
5106000,MT,1092.6048700000001
5106224,MT,8994.126330000001
5106232,MT,3883.2423000000003
5106257,MT,4046.4429250000003
5106653,MT,1300.38258
5106752,MT,8599.274075000001
5107040,MT,11913.83214
5107305,MT,3982.281765
5107602,MT,44691.418695
5107875,MT,5126.364775
5107909,MT,27783.274400000002
5107925,MT,17707.920615000003
5107958,MT,20074.795965
5108402,MT,54160.78524500001
5200050,GO,1708.10437
5200134,GO,4235.75565
5200258,GO,41564.86775
5200803,GO,1631.819735
5201108,GO,73958.04689
5201405,GO,112252.93366000001
5201702,GO,3806.7711500000005
5201801,GO,1991.9802000000002
5203500,GO,4862.259535
5203559,GO,1887.5318
5203609,GO,710.99518
5204300,GO,3082.1603750000004
5204508,GO,17753.057245
5204557,GO,727.4085
5204904,GO,3753.4278600000002
5205109,GO,21093.167865000003
5205406,GO,4179.241605
5205497,GO,13871.120550000001
5206206,GO,11449.223275
5208004,GO,23445.868075000002
5208509,GO,1053.80975
5208608,GO,13437.473175000001
5208707,GO,290147.58339000004
5208806,GO,8631.54117
5209101,GO,6398.7701050000005
5209200,GO,2649.6320900000005
5209705,GO,4202.742495
5209952,GO,2977.15243
5210000,GO,10007.462325
5210109,GO,5103.982975000001
5210208,GO,5869.813565
5210406,GO,8268.023435000001
5210901,GO,4448.38275
5211206,GO,4774.2244550000005
5211503,GO,19928.195175
5211800,GO,9728.6224
5211909,GO,19252.264815000002
5212501,GO,40034.512175
5213004,GO,2717.15052
5213087,GO,5319.03477
5213103,GO,12958.502655000002
5213806,GO,8757.811825
5214002,GO,2998.6016550000004
5214507,GO,5769.095465
5214606,GO,8778.14196
5215009,GO,1901.1473950000002
5215231,GO,22316.333235000002
5215504,GO,1286.020925
5215603,GO,6530.076665000001
5215702,GO,5579.596225
5217401,GO,5951.507135000001
5217609,GO,17037.212675000002
5217708,GO,3338.431985
5218003,GO,8554.69699
5218508,GO,9572.509345
5218607,GO,2044.3909150000002
5218805,GO,46117.512385
5218904,GO,3732.53818
5219308,GO,7266.99743
5219407,GO,1699.1516500000002
5219738,GO,1229.693395
5219753,GO,14337.594565000001
5220108,GO,6432.529320000001
5220405,GO,3976.1267700000003
5220454,GO,22651.687205000002
5220686,GO,1286.020925
5221304,GO,527.8374500000001
5221403,GO,24621.099090000003
5221601,GO,7675.092250000001
5221858,GO,32774.4158
5300108,DF,577138.027375
