,cod_ibge,qnt_produzida,uf
931,4125100,33142.943999999996,PR
932,4125605,173527.19999999998,PR
933,4105201,3718.44,PR
934,4128633,3846.144,PR
935,4113205,343944.432,PR
936,4120101,38282.6544,PR
937,4100400,754.2048,PR
938,4101804,94745.85119999999,PR
939,4102307,85229.6496,PR
940,4103107,156.2496,PR
941,4104204,52552.4496,PR
942,4104253,22633.656,PR
943,4106209,83061.68639999999,PR
944,4107652,9184.171199999999,PR
945,4111258,1237.9776,PR
946,4114302,2726.8559999999998,PR
947,4119509,1036.656,PR
948,4122206,979.5648,PR
949,4125506,9583.8096,PR
950,4100301,8553.163199999999,PR
951,4104105,60651.888,PR
952,4119103,26685.6288,PR
953,4121208,65760.048,PR
954,4122305,53413.324799999995,PR
955,4127601,25805.2224,PR
956,2606101,901.4399999999999,PE
957,2201770,6562.4832,PI
958,2202703,234.37439999999998,PI
959,2208304,3533.6448,PI
960,2200103,4840.7328,PI
961,2207504,2487.9744,PI
962,2208809,75726.9696,PI
963,2209807,12630.6768,PI
964,2210508,698.616,PI
965,2201150,1091618.2992,PI
966,2208908,464115.3984,PI
967,2209203,337128.0432,PI
968,2211209,734593.9728,PI
969,2200806,32516.443199999998,PI
970,2205607,11141.7984,PI
971,2208551,8789.039999999999,PI
972,2210631,144162.792,PI
973,2204501,2478.96,PI
974,2200459,11087.712,PI
975,2201309,88332.1056,PI
976,2201903,353355.4656,PI
977,2203230,207204.99839999998,PI
978,2204402,176874.5472,PI
979,2206605,138076.5696,PI
980,2207405,41956.0224,PI
981,2208700,6221.4384,PI
982,2209757,2920.6656,PI
983,2202901,105808.0224,PI
984,2203008,4259.304,PI
985,2210623,2204.0208,PI
986,2210979,5949.504,PI
987,2704203,4056.48,AL
988,2700409,1081.728,AL
989,2703908,1521.9312,AL
990,2705606,240.384,AL
991,2700201,3981.3599999999997,AL
992,2701407,1802.8799999999999,AL
993,2704005,192.3072,AL
994,2708600,1231.968,AL
995,4300307,9915.84,RS
996,4304309,39663.36,RS
997,4310405,106369.92,RS
998,4313425,46694.592,RS
999,4315008,15543.830399999999,RS
1000,4315057,15865.344,RS
1001,4315073,2253.6,RS
1002,4317202,105468.48,RS
1003,4317905,39585.235199999996,RS
1004,4318499,8473.536,RS
1005,4321808,104567.04,RS
1006,4322103,42593.04,RS
1007,4322301,59445.4608,RS
1008,4301859,7504.487999999999,RS
1009,4302204,10749.672,RS
1010,4302378,19831.68,RS
1011,4302600,42187.392,RS
1012,4304002,60471.6,RS
1013,4306007,54086.4,RS
1014,4306320,46574.4,RS
1015,4306734,61974.0,RS
1016,4307450,21183.84,RS
1017,4309605,54086.4,RS
1018,4309704,34705.44,RS
1019,4312302,29206.656,RS
1020,4313011,11484.3456,RS
1021,4315404,57692.159999999996,RS
1022,4319109,58906.0992,RS
1023,4320230,31482.791999999998,RS
1024,4321402,63100.799999999996,RS
1025,4321477,25781.183999999997,RS
1026,4321907,44621.28,RS
1027,4323705,14197.68,RS
1028,4300505,6063.6864,RS
1029,4300646,2812.4928,RS
1030,4303400,15775.199999999999,RS
1031,4305801,61974.0,RS
1032,4306072,18996.3456,RS
1033,4306429,85636.8,RS
1034,4306924,24789.6,RS
1035,4307302,75856.17599999999,RS
1036,4308508,32451.84,RS
1037,4309126,32992.704,RS
1038,4310504,32451.84,RS
1039,4311601,36778.752,RS
1040,4312708,81129.59999999999,RS
1041,4313441,13521.6,RS
1042,4313466,15901.4016,RS
1043,4313805,3057.384,RS
1044,4314498,4056.48,RS
1045,4314704,8338.32,RS
1046,4315552,36057.6,RS
1047,4315909,17352.72,RS
1048,4316204,57016.08,RS
1049,4320206,57091.2,RS
1050,4321329,10546.848,RS
1051,4321857,33713.856,RS
1052,4321956,56249.856,RS
1053,4323101,18028.8,RS
1054,4323507,8079.9072,RS
1055,4300901,6370.1759999999995,RS
1056,4301552,34074.432,RS
1057,4301701,31216.8672,RS
1058,4301925,6093.7344,RS
1059,4302055,7016.208,RS
1060,4303806,91153.6128,RS
1061,4304853,18900.192,RS
1062,4305116,32226.48,RS
1063,4306130,38649.24,RS
1064,4306957,26772.768,RS
1065,4306973,58368.24,RS
1066,4307005,54356.831999999995,RS
1067,4307203,13521.6,RS
1068,4307559,30235.8,RS
1069,4308052,32226.48,RS
1070,4308250,30739.104,RS
1071,4308706,36959.04,RS
1072,4308904,86132.592,RS
1073,4310462,63416.304,RS
1074,4310702,4326.912,RS
1075,4310900,67608.0,RS
1076,4311908,13972.32,RS
1077,4312005,4705.516799999999,RS
1078,4314134,33263.136,RS
1079,4314787,25420.608,RS
1080,4315313,72909.9696,RS
1081,4319703,17079.283199999998,RS
1082,4320602,14008.3776,RS
1083,4321634,14481.6336,RS
1084,4322905,49579.2,RS
1085,4301800,112499.712,RS
1086,4303202,42917.5584,RS
1087,4309803,104717.28,RS
1088,4311700,69951.74399999999,RS
1089,4312203,32677.2,RS
1090,4313607,26772.768,RS
1091,4316600,120252.09599999999,RS
1092,4317954,33653.76,RS
1093,4318424,30243.311999999998,RS
1094,4318606,97175.232,RS
1095,4322186,27043.2,RS
1096,4303301,77668.0704,RS
1097,4303707,24821.1504,RS
1098,4305207,19065.456,RS
1099,4309506,67608.0,RS
1100,4312179,26581.9632,RS
1101,4315107,4394.5199999999995,RS
1102,4316303,30694.032,RS
1103,4316477,16090.704,RS
1104,4319307,14603.328,RS
1105,4319372,20066.0544,RS
1106,4320578,28581.6576,RS
1107,4302501,189951.4368,RS
1108,4305009,198677.376,RS
1109,4306353,6517.4112,RS
1110,4306932,168905.8176,RS
1111,4307831,149714.16,RS
1112,4309001,331878.6576,RS
1113,4314555,21904.992,RS
1114,4315958,60836.6832,RS
1115,4317509,195251.90399999998,RS
1116,4317707,247896.0,RS
1117,4318903,301728.49439999997,RS
1118,4319158,343106.0928,RS
1119,4319208,66075.552,RS
1120,4320321,39968.3472,RS
1121,4322343,23369.832,RS
1122,4323754,48324.695999999996,RS
1123,4300208,117187.2,RS
1124,4300455,30325.944,RS
1125,4301503,108326.0448,RS
1126,4302584,80186.0928,RS
1127,4305405,145212.96959999998,RS
1128,4305702,160486.368,RS
1129,4305871,64452.96,RS
1130,4305900,196513.91999999998,RS
1131,4310207,240384.0,RS
1132,4310413,35944.92,RS
1133,4313334,83972.1408,RS
1134,4313904,153154.656,RS
1135,4314308,188581.248,RS
1136,4317806,181459.872,RS
1137,4319737,27584.064,RS
1138,4300471,97657.5024,RS
1139,4301958,15979.526399999999,RS
1140,4302154,80408.448,RS
1141,4304705,208430.95679999999,RS
1142,4305157,17307.648,RS
1143,4305306,194711.04,RS
1144,4305850,77073.12,RS
1145,4310850,31234.896,RS
1146,4311429,16225.92,RS
1147,4312955,24338.88,RS
1148,4313490,24338.88,RS
1149,4313706,572414.4,RS
1150,4314456,5408.639999999999,RS
1151,4316428,18930.239999999998,RS
1152,4317756,78497.3952,RS
1153,4318457,24338.88,RS
1154,4319364,29747.52,RS
1155,4320107,89084.808,RS
1156,4300059,75811.10399999999,RS
1157,4303558,29747.52,RS
1158,4304903,48362.256,RS
1159,4304952,39663.36,RS
1160,4305371,46951.5024,RS
1161,4305504,68359.2,RS
1162,4305975,187499.52,RS
1163,4306304,37860.479999999996,RS
1164,4307054,94029.2064,RS
1165,4308854,57737.231999999996,RS
1166,4309902,66886.848,RS
1167,4311809,231444.72,RS
1168,4312138,54338.8032,RS
1169,4312625,22851.504,RS
1170,4312674,60644.376,RS
1171,4314100,216641.5728,RS
1172,4314779,171123.36,RS
1173,4316105,140659.1952,RS
1174,4316733,50390.496,RS
1175,4317558,20733.12,RS
1176,4318051,9194.688,RS
1177,4320503,197114.88,RS
1178,4320909,70402.46399999999,RS
1179,4322558,10561.872,RS
1180,4323358,37680.191999999995,RS
1181,4323408,44471.04,RS
1182,4300554,35156.159999999996,RS
1183,4302220,224530.6752,RS
1184,4302238,191601.072,RS
1185,4304101,53320.176,RS
1186,4306106,538835.76,RS
1187,4307500,304136.8416,RS
1188,4308458,215858.8224,RS
1189,4310009,270161.56799999997,RS
1190,4310876,107496.72,RS
1191,4311155,443508.48,RS
1192,4315354,58593.6,RS
1193,4316436,86383.49279999999,RS
1194,4316451,128244.864,RS
1195,4316709,484373.76,RS
1196,4305603,118990.08,RS
1197,4311270,58353.216,RS
1198,4312658,141233.112,RS
1199,4320305,63100.799999999996,RS
1200,4321006,85186.08,RS
1201,4321469,40378.5024,RS
1202,4323200,89017.2,RS
1203,4302006,43269.119999999995,RS
1204,4308300,22536.0,RS
1205,4309951,83160.84479999999,RS
1206,4311254,34987.8912,RS
1207,4312427,43539.551999999996,RS
1208,4318465,1248.4944,RS
1209,4320800,243388.8,RS
1210,4322152,36328.032,RS
1211,4300661,84374.784,RS
1212,4300703,2433.888,RS
1213,4301404,9465.119999999999,RS
1214,4306452,6850.9439999999995,RS
1215,4309258,32451.84,RS
1216,4309407,28395.36,RS
1217,4310306,540.864,RS
1218,4310579,22536.0,RS
1219,4312351,17848.512,RS
1220,4312757,26292.0,RS
1221,4312807,3846.144,RS
1222,4312906,15024.0,RS
1223,4313300,18404.399999999998,RS
1224,4314001,7965.7248,RS
1225,4315172,7554.0671999999995,RS
1226,4315206,1802.8799999999999,RS
1227,4318440,12016.1952,RS
1228,4319711,5449.2047999999995,RS
1229,4320404,19471.104,RS
1230,4322350,16225.92,RS
1231,4323606,4687.488,RS
1232,4302303,56790.72,RS
1233,4303608,2603.6592,RS
1234,4303673,45817.1904,RS
1235,4304622,140624.63999999998,RS
1236,4307401,143779.68,RS
1237,4310439,45973.44,RS
1238,4311122,3137.0112,RS
1239,4311304,251501.75999999998,RS
1240,4312377,15102.1248,RS
1241,4312617,292968.0,RS
1242,4314464,41015.52,RS
1243,4318200,39438.0,RS
1244,4318622,495.792,RS
1245,4322509,303244.41599999997,RS
1246,4305108,1341.6432,RS
1247,4305959,1189.9008,RS
1248,4307864,5288.447999999999,RS
1249,4313359,174.2784,RS
1250,4322806,5138.208,RS
1251,4323309,4648.4256,RS
1252,4304655,310742.8944,RS
1253,4310553,100134.95999999999,RS
1254,4311130,265504.12799999997,RS
1255,4311205,534121.2288,RS
1256,4314472,110501.52,RS
1257,4315321,148737.6,RS
1258,4317400,257954.568,RS
1259,4322202,777481.4832,RS
1260,4322376,59495.04,RS
1261,4302907,164422.656,RS
1262,4306379,122070.0,RS
1263,4310538,15928.4448,RS
1264,4311106,50156.1216,RS
1265,4312104,13981.3344,RS
1266,4313037,21645.0768,RS
1267,4316907,251393.58719999998,RS
1268,4319125,172535.616,RS
1269,4319406,73016.64,RS
1270,4319604,322798.152,RS
1271,4319802,136838.592,RS
1272,4321493,11410.728,RS
1273,4323457,58593.6,RS
1274,4300109,5258.4,RS
1275,4306700,2734.368,RS
1276,4308003,9411.033599999999,RS
1277,4308409,54086.4,RS
1278,4310751,22044.7152,RS
1279,4313102,52584.0,RS
1280,4315503,116360.87999999999,RS
1281,4318432,3155.04,RS
1282,4320651,28395.36,RS
1283,4301206,48623.6736,RS
1284,4304200,105468.48,RS
1285,4307815,64854.1008,RS
1286,4309159,17983.728,RS
1287,4309571,1983.168,RS
1288,4309753,4710.023999999999,RS
1289,4311239,7193.4911999999995,RS
1290,4312153,3515.616,RS
1291,4314068,23906.1888,RS
1292,4316808,14711.5008,RS
1293,4320263,28494.5184,RS
1294,4320677,5183.28,RS
1295,4320701,13133.9808,RS
1296,4322533,3867.1776,RS
1297,4322608,21796.819199999998,RS
1298,4322707,3155.04,RS
1299,4301008,6508.3967999999995,RS
1300,4302402,1640.6208,RS
1301,4302451,5453.7119999999995,RS
1302,4305587,2478.96,RS
1303,4305835,126.2016,RS
1304,4306205,17307.648,RS
1305,4306759,1262.016,RS
1306,4306809,1784.8512,RS
1307,4307807,9032.4288,RS
1308,4308078,3155.04,RS
1309,4308433,1586.5344,RS
1310,4310363,676.0799999999999,RS
1311,4311403,3677.8752,RS
1312,4312054,1893.024,RS
1313,4312609,3613.272,RS
1314,4314159,3470.544,RS
1315,4315131,135.216,RS
1316,4315156,432.6912,RS
1317,4315453,973.5552,RS
1318,4315800,11425.752,RS
1319,4316758,4732.5599999999995,RS
1320,4320453,31.5504,RS
1321,4321303,600.96,RS
1322,4321451,2542.0607999999997,RS
1323,4321626,1319.1072,RS
1324,4322855,11305.56,RS
1325,4323770,247.896,RS
1326,4303004,513817.7952,RS
1327,4305132,6445.295999999999,RS
1328,4313391,27412.790399999998,RS
1329,4313953,87529.824,RS
1330,4314027,12908.620799999999,RS
1331,4314076,40159.152,RS
1332,4315701,348406.56,RS
1333,4304689,504.8064,RS
1334,4314803,1081.728,RS
1335,4310108,28.5456,RS
1336,4316006,7.512,RS
1337,4316956,63.1008,RS
1338,4321204,117.18719999999999,RS
1339,4301107,15414.624,RS
1340,4301750,3831.12,RS
1341,4302709,57842.4,RS
1342,4305355,17841.0,RS
1343,4308805,55663.92,RS
1344,4312252,45072.0,RS
1345,4318408,22310.64,RS
1346,4322004,4882.8,RS
1347,4322525,31550.399999999998,RS
1348,4304606,240.384,RS
1349,4306767,9014.4,RS
1350,4309050,6084.72,RS
1351,4309209,2253.6,RS
1352,4309308,5126.1888,RS
1353,4313060,39.0624,RS
1354,4313409,743.688,RS
1355,4314050,225.35999999999999,RS
1356,4314902,2092.8432,RS
1357,4320552,2253.6,RS
1358,4323002,25177.2192,RS
1359,4301636,121.6944,RS
1360,4304671,33894.144,RS
1361,4304713,324.5184,RS
1362,4305454,369.5904,RS
1363,4312500,29292.2928,RS
1364,4313508,7211.5199999999995,RS
1365,4313656,36057.6,RS
1366,4317608,22536.0,RS
1367,4321352,2181.4847999999997,RS
1368,4321600,12.0192,RS
1369,4300851,49543.1424,RS
1370,4301909,26198.8512,RS
1371,4303509,155648.63999999998,RS
1372,4305173,689.6016,RS
1373,4305447,84.1344,RS
1374,4306502,6490.3679999999995,RS
1375,4320354,4957.92,RS
1376,4321105,68148.864,RS
1377,4300406,243388.8,RS
1378,4301875,7675.7616,RS
1379,4308656,73462.8528,RS
1380,4310603,196063.19999999998,RS
1381,4311718,141093.3888,RS
1382,4311759,207331.19999999998,RS
1383,4315305,2253.6,RS
1384,4318002,234374.4,RS
1385,4318101,252403.19999999998,RS
1386,4322400,10818.7824,RS
1387,4316402,180288.0,RS
1388,4316972,129807.36,RS
1389,4317103,247896.0,RS
1390,4318309,539061.12,RS
1391,4300034,94651.2,RS
1392,4301602,144230.4,RS
1393,4306601,527342.4,RS
1394,4309654,48903.119999999995,RS
1395,4311502,170372.16,RS
1396,4300638,7211.5199999999995,RS
1397,4302808,108172.8,RS
1398,4304358,85636.8,RS
1399,4306908,218869.63199999998,RS
1400,4314175,211171.3344,RS
1401,4314506,26971.0848,RS
1402,4314605,228364.8,RS
1403,4317004,166766.4,RS
1404,4301073,2478.96,RS
1405,4304507,236628.0,RS
1406,4304663,51110.145599999996,RS
1407,4305124,33713.856,RS
1408,4306056,54086.4,RS
1409,4312450,9014.4,RS
1410,4314209,59630.256,RS
1411,4314407,118990.08,RS
1412,4318804,228064.32,RS
1413,4322327,28921.2,RS
1414,4301305,234891.2256,RS
1415,4307104,70312.31999999999,RS
1416,4311007,182541.6,RS
1417,4305439,8273.7168,RS
1418,4315602,67307.52,RS
1419,4317301,126970.8288,RS
1420,1100452,1090.7423999999999,RO
1421,1100700,1189.9008,RO
1422,1100809,5048.064,RO
1423,1100940,72441.2208,RO
1424,1101104,13837.104,RO
1425,1100338,14062.464,RO
1426,1100205,62980.608,RO
1427,1100080,901.4399999999999,RO
1428,1101492,8112.96,RO
1429,1100403,108082.656,RO
1430,1100023,34151.0544,RO
1431,1100130,73546.9872,RO
1432,1100262,130938.6672,RO
1433,1101757,10671.547199999999,RO
1434,1100114,186.2976,RO
1435,1101609,4505.6975999999995,RO
1436,1100346,2974.752,RO
1437,1100148,4507.2,RO
1438,1100320,67608.0,RO
1439,1101500,15040.526399999999,RO
1440,1100015,3756.0,RO
1441,1100379,2704.3199999999997,RO
1442,1100049,9014.4,RO
1443,1100908,15148.6992,RO
1444,1100098,5093.1359999999995,RO
1445,1100502,7211.5199999999995,RO
1446,1100288,19230.72,RO
1447,1100296,20546.8224,RO
1448,1100924,197340.24,RO
1449,1101450,7061.28,RO
1450,1100189,9765.6,RO
1451,1101476,150.24,RO
1452,1101484,4809.1824,RO
1453,1100304,226111.19999999998,RO
1454,1100031,156097.8576,RO
1455,1100056,198053.88,RO
1456,1100064,16496.352,RO
1457,1100072,258328.66559999998,RO
1458,1101468,242577.504,RO
1459,1400050,120192.0,RR
1460,1400100,30648.96,RR
1461,1400159,99158.4,RR
1462,1400175,3155.04,RR
1463,1400282,11289.033599999999,RR
1464,1400308,2103.36,RR
1465,4200804,3966.336,SC
1466,4202081,2865.0768,SC
1467,4202099,567.9072,SC
1468,4202156,4678.4736,SC
1469,4204905,11087.712,SC
1470,4205001,35697.024,SC
1471,4206405,25420.608,SC
1472,4206603,6308.5776,SC
1473,4207650,4271.3232,SC
1474,4208401,4250.2896,SC
1475,4211009,2199.5135999999998,SC
1476,4212007,51645.0,SC
1477,4212239,7812.48,SC
1478,4214151,2902.6367999999998,SC
1479,4215075,1893.024,SC
1480,4215208,994.5888,SC
1481,4215554,1893.024,SC
1482,4216255,534.8543999999999,SC
1483,4216701,12319.68,SC
1484,4217204,3123.4896,SC
1485,4218756,1044.168,SC
1486,4200507,6625.584,SC
1487,4200556,1847.952,SC
1488,4202578,8563.68,SC
1489,4203105,3966.336,SC
1490,4203501,119891.51999999999,SC
1491,4204103,14227.728,SC
1492,4204202,58368.24,SC
1493,4204350,1667.664,SC
1494,4204400,11304.0576,SC
1495,4204707,14002.368,SC
1496,4204756,1433.2896,SC
1497,4205357,2231.064,SC
1498,4205431,889.4208,SC
1499,4206652,17037.216,SC
1500,4207759,9825.696,SC
1501,4207858,5354.5536,SC
1502,4208955,2974.752,SC
1503,4210506,13927.248,SC
1504,4210902,8894.208,SC
1505,4211405,4462.128,SC
1506,4211454,2817.0,SC
1507,4211652,23978.304,SC
1508,4212106,10862.351999999999,SC
1509,4212908,10937.472,SC
1510,4213153,2028.24,SC
1511,4214201,22288.104,SC
1512,4215356,4561.2864,SC
1513,4215687,1126.8,SC
1514,4215695,4477.152,SC
1515,4215752,6941.088,SC
1516,4216008,3031.8432,SC
1517,4216909,16225.92,SC
1518,4217154,1289.0592,SC
1519,4217303,8563.68,SC
1520,4217550,9465.119999999999,SC
1521,4217758,1104.264,SC
1522,4217956,4867.776,SC
1523,4218855,4627.392,SC
1524,4200101,240233.75999999998,SC
1525,4202537,13972.32,SC
1526,4204459,8924.256,SC
1527,4205175,5624.9856,SC
1528,4205308,68870.016,SC
1529,4205605,7572.096,SC
1530,4207684,53906.112,SC
1531,4209177,5552.8704,SC
1532,4209458,8112.96,SC
1533,4210555,3605.7599999999998,SC
1534,4211850,54987.84,SC
1535,4212270,34555.2,SC
1536,4213401,24789.6,SC
1537,4216107,89422.848,SC
1538,4219101,28508.04,SC
1539,4219507,52256.4768,SC
1540,4219705,23212.079999999998,SC
1541,4200408,87259.39199999999,SC
1542,4201604,743.688,SC
1543,4203006,10576.895999999999,SC
1544,4203154,4957.92,SC
1545,4203907,22454.8704,SC
1546,4204004,1959.1296,SC
1547,4205209,8707.9104,SC
1548,4205506,28260.144,SC
1549,4206702,1983.168,SC
1550,4206751,1902.0384,SC
1551,4206801,901.4399999999999,SC
1552,4207577,2028.24,SC
1553,4208609,2418.864,SC
1554,4209003,2644.2239999999997,SC
1555,4209201,276.4416,SC
1556,4209706,16361.136,SC
1557,4210035,2082.3264,SC
1558,4210050,446.2128,SC
1559,4210704,1382.2079999999999,SC
1560,4211801,2644.2239999999997,SC
1561,4213005,247.896,SC
1562,4214409,9553.7616,SC
1563,4215406,195.31199999999998,SC
1564,4217907,13521.6,SC
1565,4218509,1959.1296,SC
1566,4219176,4897.824,SC
1567,4219309,11147.807999999999,SC
1568,4200754,901.4399999999999,SC
1569,4201273,225.35999999999999,SC
1570,4201653,345.55199999999996,SC
1571,4204301,7331.7119999999995,SC
1572,4207601,781.2479999999999,SC
1573,4207700,1502.3999999999999,SC
1574,4207809,14062.464,SC
1575,4208005,1126.8,SC
1576,4209854,1126.8,SC
1577,4211876,525.84,SC
1578,4212601,450.71999999999997,SC
1579,4213104,2554.08,SC
1580,4213906,135.216,SC
1581,4217501,1081.728,SC
1582,4219606,488.28,SC
1583,4202131,32767.343999999997,SC
1584,4203808,126652.31999999999,SC
1585,4207908,62650.08,SC
1586,4208104,94425.84,SC
1587,4210100,144230.4,SC
1588,4210308,57827.376,SC
1589,4211108,24444.048,SC
1590,4212205,81339.936,SC
1591,4213609,36027.551999999996,SC
1592,4215679,20432.64,SC
1593,4218251,2103.36,SC
1594,4218301,35276.352,SC
1595,4203303,11268.0,SC
1596,4215000,57692.159999999996,SC
1597,4215802,4957.92,SC
1598,4200051,9194.688,SC
1599,4202875,43644.72,SC
1600,4203600,333983.52,SC
1601,4204806,74368.8,SC
1602,4205555,16826.88,SC
1603,4211058,11472.3264,SC
1604,4213302,15324.48,SC
1605,4213351,3831.12,SC
1606,4215505,13279.7136,SC
1607,4216057,1149.336,SC
1608,4219150,15576.8832,SC
1609,4219853,26754.7392,SC
1610,4201000,16225.92,SC
1611,4202438,8112.96,SC
1612,4202602,46514.304,SC
1613,4203402,64272.672,SC
1614,4203253,34651.3536,SC
1615,4204152,3137.0112,SC
1616,4204178,26826.8544,SC
1617,4204558,19146.5856,SC
1618,4209300,70312.31999999999,SC
1619,4211751,43269.119999999995,SC
1620,4211892,3786.048,SC
1621,4212056,8870.1696,SC
1622,4215059,1117.7856,SC
1623,4216800,40564.799999999996,SC
1624,4200309,8203.104,SC
1625,4201901,3808.584,SC
1626,4202859,513.8208,SC
1627,4205100,378.6048,SC
1628,4209508,135.216,SC
1629,4209904,405.64799999999997,SC
1630,4213708,1239.48,SC
1631,4214003,2050.776,SC
1632,4214508,4469.64,SC
1633,4214607,585.936,SC
1634,4214805,2636.712,SC
1635,4215307,1201.92,SC
1636,4217808,4567.296,SC
1637,4218608,2032.7472,SC
1638,4219358,3569.7024,SC
1639,4219408,878.904,SC
1640,4205159,501.8016,SC
1641,4214706,132.2112,SC
1642,4200200,4687.488,SC
1643,4201802,3943.7999999999997,SC
1644,4204194,3749.9903999999997,SC
1645,4207403,1352.1599999999999,SC
1646,4208500,23252.6448,SC
1647,4212700,6445.295999999999,SC
1648,4219200,4101.552,SC
1649,4203956,1018.6272,SC
1650,4206207,304.9872,SC
1651,4207205,297.4752,SC
1652,4207304,52.583999999999996,SC
1653,4208807,631.008,SC
1654,4218400,381.6096,SC
1655,4218707,4462.128,SC
1656,4204251,135.216,SC
1657,4204608,7031.232,SC
1658,4205456,5949.504,SC
1659,4207007,7031.232,SC
1660,4211207,1655.6448,SC
1661,4219002,324.5184,SC
1662,4201406,1548.9744,SC
1663,4205191,243.3888,SC
1664,4210803,225.35999999999999,SC
1665,4217709,112.67999999999999,SC
1666,4218806,193.8096,SC
1667,3529658,2451.9168,SP
1668,3535200,751.1999999999999,SP
1669,3535903,901.4399999999999,SP
1670,3540259,324.5184,SP
1671,3540408,745.1904,SP
1672,3544509,306.4896,SP
1673,3546108,306.4896,SP
1674,3546603,237.3792,SP
1675,3547403,5859.36,SP
1676,3547650,135.216,SP
1677,3547205,757.2096,SP
1678,3549003,585.936,SP
1679,3556958,540.864,SP
1680,3515202,216.3456,SP
1681,3515509,450.71999999999997,SP
1682,3518008,1090.7423999999999,SP
1683,3520707,3342.8399999999997,SP
1684,3528205,1577.52,SP
1685,3529609,4927.872,SP
1686,3530003,561.8976,SP
1687,3534757,1352.1599999999999,SP
1688,3536901,540.864,SP
1689,3501202,3786.048,SP
1690,3501806,4507.2,SP
1691,3510708,15277.9056,SP
1692,3512902,1081.728,SP
1693,3536257,450.71999999999997,SP
1694,3540309,3894.2208,SP
1695,3544202,11718.72,SP
1696,3556107,135.216,SP
1697,3557105,1622.5919999999999,SP
1698,3500204,1514.4192,SP
1699,3500907,4507.2,SP
1700,3504602,2343.744,SP
1701,3504800,811.2959999999999,SP
1702,3511300,1352.1599999999999,SP
1703,3517505,4164.6528,SP
1704,3517901,1989.1776,SP
1705,3519402,3245.1839999999997,SP
1706,3519808,2253.6,SP
1707,3521150,901.4399999999999,SP
1708,3524501,1081.728,SP
1709,3525706,22310.64,SP
1710,3529500,721.1519999999999,SP
1711,3530300,2554.08,SP
1712,3530409,1352.1599999999999,SP
1713,3533007,7910.1359999999995,SP
1714,3533908,1742.7839999999999,SP
1715,3534005,540.864,SP
1716,3534203,16906.5072,SP
1717,3535002,9540.24,SP
1718,3536604,13281.216,SP
1719,3539608,4867.776,SP
1720,3540804,3605.7599999999998,SP
1721,3549805,1712.7359999999999,SP
1722,3553401,6760.8,SP
1723,3555356,3461.5296,SP
1724,3555604,1577.52,SP
1725,3557154,3245.1839999999997,SP
1726,3503703,384.6144,SP
1727,3509304,225.35999999999999,SP
1728,3511102,594.9504,SP
1729,3511201,946.512,SP
1730,3514924,414.6624,SP
1731,3514957,243.3888,SP
1732,3533254,2028.24,SP
1733,3535101,5408.639999999999,SP
1734,3535705,901.4399999999999,SP
1735,3538105,1081.728,SP
1736,3545605,2704.3199999999997,SP
1737,3551900,901.4399999999999,SP
1738,3552601,1730.7648,SP
1739,3504206,826.3199999999999,SP
1740,3515905,1352.1599999999999,SP
1741,3516804,1990.6799999999998,SP
1742,3516903,2704.3199999999997,SP
1743,3518909,3054.3792,SP
1744,3528304,4326.912,SP
1745,3532868,3575.712,SP
1746,3533304,1502.3999999999999,SP
1747,3549250,676.0799999999999,SP
1748,3528106,1487.376,SP
1749,3531001,770.7312,SP
1750,3531407,4056.48,SP
1751,3532504,5949.504,SP
1752,3532603,7031.232,SP
1753,3532702,1066.704,SP
1754,3539905,405.64799999999997,SP
1755,3551306,1352.1599999999999,SP
1756,3555703,1778.8416,SP
1757,3521507,901.4399999999999,SP
1758,3528858,525.84,SP
1759,3533502,2839.536,SP
1760,3544806,676.0799999999999,SP
1761,3556008,901.4399999999999,SP
1762,3505500,22656.192,SP
1763,3512001,5078.112,SP
1764,3512100,5859.36,SP
1765,3517406,106399.968,SP
1766,3521309,47361.6576,SP
1767,3524204,8054.3664,SP
1768,3529708,88354.6416,SP
1769,3531902,63461.376,SP
1770,3533601,21891.4704,SP
1771,3534302,10411.632,SP
1772,3544905,11298.047999999999,SP
1773,3549409,16395.6912,SP
1774,3503000,9050.4576,SP
1775,3508207,6971.1359999999995,SP
1776,3517703,19359.9264,SP
1777,3520103,10857.844799999999,SP
1778,3524105,48061.776,SP
1779,3513207,3786.048,SP
1780,3516200,4941.393599999999,SP
1781,3523701,757.2096,SP
1782,3525409,3245.1839999999997,SP
1783,3536307,5949.504,SP
1784,3537008,2701.3152,SP
1785,3542701,570.912,SP
1786,3543105,1262.016,SP
1787,3543600,901.4399999999999,SP
1788,3549508,8112.96,SP
1789,3506102,9915.84,SP
1790,3515608,189.3024,SP
1791,3518602,5949.504,SP
1792,3524303,19849.7088,SP
1793,3531308,2884.6079999999997,SP
1794,3531506,1672.1712,SP
1795,3539004,1126.8,SP
1796,3539509,3155.04,SP
1797,3546504,788.76,SP
1798,3553104,716.6448,SP
1799,3553203,381.6096,SP
1800,3553658,450.71999999999997,SP
1801,3553708,7917.648,SP
1802,3554409,6760.8,SP
1803,3556800,7166.447999999999,SP
1804,3556909,788.76,SP
1805,3505609,312.4992,SP
1806,3507803,1893.024,SP
1807,3514601,1622.5919999999999,SP
1808,3518859,150.24,SP
1809,3525102,10817.279999999999,SP
1810,3527603,8789.039999999999,SP
1811,3540200,3966.336,SP
1812,3540903,10118.663999999999,SP
1813,3543402,2208.528,SP
